관리번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"374025","삼각형:수학, 과학, 자연에서 찾는 도형","캐서린 셀드릭 로스 글; 빌 슬라빈 그림; 이범규 옮김","비룡소","2011","9788949150772","9788949150765","7","","404","1","22","2011-08-05",
"374024","원:수학, 과학, 자연에서 찾는 도형","캐서린 셀드릭 로스 글; 빌 슬라빈 그림; 이범규 옮김","서울:비룡소","2010","9788949150765","9788949150758","7","","404","1","21","2011-08-05",
"374023","빨간 책","고미 타로 글.그림; [허경실 옮김]","파주:달리","2007","9788959980253","9788959980314","7","","833.8","1","10","2011-08-05",
"374022","두드려 보아요!","안나 클라라 티돌름 그림ㆍ글","사계절출판사","2007","9788971962015","","7","","883","1","24","2011-08-05",
"374021","색깔","존 버닝햄 글·그림","서울:비룡소","2010","9788949181011","","7","","375.1","1","4","2011-08-05",
"374020","알파벳","존 버닝햄 글·그림","서울 :비룡소","2010","9788949181042","","7","","375.1","1","8","2011-08-05",
"374019","짠~ 까꿍 놀이","글˙그림: 기무라 유이치; 옮김: 김미형","서울:웅진주니어","2010","9788901013817","9788901013794","7","","833.8","1","26","2011-08-05",
"374018","끙끙 응가 놀이","글˙그림: 기무라 유이치; 옮김: 김미형","서울:웅진주니어","2009","9788901013848","9788901013831","7","","833.8","1","42","2011-08-05",
"374017","냠냠 식사 놀이","글·그림: 기무라 유이치; 옮김: 김미형","웅진출판","2010","9788901013824","9788901013794","7","","833.8","1","38","2011-08-05",
"374016","사과야, 빨리 익어라","초신타 그림; 기시다에리코 글; [유문조 옮김]","사계절출판사","2010","9788958280392","","7","","833.8","1","19","2011-08-05",
"374015","똥이 풍덩!:여자","알로나 프랑켈 글ㆍ그림; 김세희 옮김","서울:비룡소","2010","9788949180762","9788949180748","7","2","375.1","1","18","2011-08-05",
"374014","똥이 풍덩!:남자","알로나 프랑켈 글ㆍ그림; 김세희 옮김","서울:비룡소","2010","9788949180755","9788949180748","7","1","375.1","1","13","2011-08-05",
"374013","나도 나도","최숙희 글·그림","서울:웅진주니어","2010","9788901096391","9788901045870","7","","813.8","1","33","2011-08-05",
"374012","괜찮아","최숙희 글,그림","웅진씽크빅","2011","9788901052922","9788901045870","7","","813.8","2","66","2011-08-05",
"374010","나니아 연대기","C. S. 루이스 원작; 로버트 사부다 만듦; 박민정 옮김","서울:넥서스주니어","2010","9788959941131","","7","","843","1","0","2011-08-05",
"374009","엘리너 루스벨트:최초의 여성 유엔 인권위원장","박정희 글; 정병수 그림","서울:아이세움","2008","9788937811715","9788937811685","7","3","990.9","1","13","2011-08-05",
"374008","선암사 연두 꽃잎 개구리","이경혜 글; 고성원 그림","서울:파랑새어린이","2004","9788970572383","","7","","813.8","1","9","2011-08-05",
"374007","나하고 놀자","고미 타로 그림,글; 한수연 옮김","서울:시공주니어","2008","9788952724779","","7","","833.8","1","8","2011-08-05",
"374006","쌀뱅이를 아시나요","김향이 글; 김재홍 그림","파랑새어린이","2011","9788970572369","","7","","813.8","1","23","2011-08-05",
"374005","소년탐정 칼레","아스트리드 린드그렌 지음; 에릭 팔름퀴스트 그림; 햇살과나무꾼 옮김","논장","2007","9788984140486","9788984140462","7","3","859.7","1","16","2011-08-05",
"374004","소년탐정 칼레","아스트리드 린드그렌 지음; 햇살과나무꾼 옮김; 에릭 팔름퀴스트 그림","논장","2007","9788984140479","9788984140462","7","2","859.7","1","27","2011-08-05",
"374003","움직여요","헬린 옥슨버리 글·그림","비룡소","2009","9788949180946","9788949180908","7","4","375.1","1","3","2011-08-05",
"374002","만져요","헬린 옥슨버리 글·그림","비룡소","2009","9788949180939","9788949180908","7","3","375.1","1","4","2011-08-05",
"374001","들어요","헬린 옥슨버리 글·그림","서울 :비룡소","2009","9788949180922","9788949180908","7","2","375.1","1","3","2011-08-05",
"374000","보아요","헬린 옥슨버리 글·그림","서울:비룡소","2009","9788949180915","9788949180908","7","1","375.1","1","2","2011-08-05",
"373999","보라풍선","류재수 그림; 재미마주 기획","서울:재미마주","2009","9788986565294","","7","","375.1","1","3","2011-08-05",
"373998","우리 집 구경","고경숙 그림; 재미마주 기획","서울:재미마주","2000","9788986565300","9788986565324","7","","375.1","1","7","2011-08-05",
"373997","반대말","존 버닝햄 글,그림","서울:비룡소","2010","9788949181028","","7","","375.1","1","10","2011-08-05",
"373996","초록 책","고미 타로 글.그림; 허경실 옮김","파주:달리","2007","9788959980284","9788959980314","7","","833.8","1","7","2011-08-05",
"373995","싹싹싹","하야시 아키코 글·그림; 이영준 옮김; 추천 : 이귀윤","서울:한림출판사","2010","9788970940557","","7","","833.8","1","17","2011-08-05",
"373994","안녕, 전우치?","하민석 만화","보리","2011","9788984286092","9788984286078","7","2","657.1","1","6","2011-08-05",
"373993","안녕, 전우치?","하민석 만화","보리","2011","9788984286085","9788984286078","7","1","657.1","1","6","2011-08-05",
"373992","아이코 악동이","이희재 만화","보리","2008","9788984284814","9788984284821","7","3","657.1","1","6","2011-08-05",
"373991","아이코 악동이","이희재 만화","보리","2009","9788984284807","9788984284821","7","2","657.1","1","8","2011-08-05",
"373990","아이코 악동이","이희재 만화","보리","2009","9788984284791","9788984284821","7","1","657.1","1","6","2011-08-05",
"373989","컴퓨터 귀신, 뱀골에 가다","김혜리 글; 정승희 그림","파주:주니어김영사","2006","9788934923602","","7","","813.8","1","13","2011-08-05",
"373988","미소의 여왕","김남중 지음; 오승민 그림","파주:사계절","2011","9788958284611","9788958284710","7","","813.8","1","11","2011-08-05",
"373987","길고양이 방석:박효미 장편동화","박효미 지음; 오승민 그림","파주:사계절","2010","9788958283201","","7","","813.8","1","15","2011-08-05",
"373986","내가 나인 것","야마나타 히사시 지음; 고바야시 요시 그림; 햇살과나무꾼 옮김","사계절출판사","2010","9788971969762","","7","","833.8","1","26","2011-08-05",
"373985","독도를 지키는 사람들:김병렬 역사이야기","김병렬 지음; 신혜원 그림","사계절","2009","9788971967355","","7","","911.8","1","46","2011-08-05",
"373984","칠칠단의 비밀:방정환 탐정소설","방정환 지음; 김병하 그림","파주:사계절","2011","9788971967652","","7","","813.8","1","18","2011-08-05",
"373983","(통일 할아버지) 문익환","김남일 지음; 김병하 그림","사계절출판사","2008","9788971969182","","7","","998.3","1","5","2011-08-05",
"373982","(민족시인) 신동엽","김응교 지음; 한병호 그림","파주:사계절","2009","9788958281146","","7","","998.8","1","1","2011-08-05",
"373981","(민족 음악가) 김순남","김별아 지음;한병호 그림","파주:사계절","2008","9788971968062","","7","","998.6","1","2","2011-08-05",
"373980","장준하:민주주의를 밝힌 등불","김민수 지음","파주:사계절","2009","9788958280774","","7","","998.9","1","6","2011-08-05",
"373979","생명이 들려준 이야기:위기철 창작동화","위기철 지음; 이희재 그림","파주:사계절","2011","9788958281962","","7","","813.8","1","22","2011-08-05",
"373978","무적의 용사 쿨맨","안미란 글; 김병하 그림","사계절출판사","2010","9788958283928","9788958283850","7","","813.8","2","32","2011-08-05",
"373977","만복 마을 장똑 새","강정연 글; 이광익 그림","파주:사계절","2010","9788958283904","9788958283850","7","","813.8","2","59","2011-08-05",
"373976","선돌이와 돋보기","박태선 [외]지음; 윤정주 그림","파주:사계절","2009","9788958283881","9788958283850","7","","813.8","2","19","2011-08-05",
"373975","이상한 귓속말","김신복 [외]지음; 신혜원 그림","사계절출판사","2009","9788958283874","9788958283850","7","","813.8","2","58","2011-08-05",
"373974","세번째 별명 꿀꿀이","지홍길 [외]지음; 김성민 그림","사계절출판사","2010","9788958283867","9788958283850","7","","813.8","2","40","2011-08-05",
"373973","나답게와 나고은","김향이 지음; 김종도 그림","파주:사계절","2009","9788971967935","","7","","813.8","1","29","2011-08-05",
"373972","오줌 멀리싸기 시합:장수경 창작동화","장수경 지음; 권사우 그림","사계절출판사","2011","9788971966761","","7","","813.8","1","56","2011-08-05",
"373971","보리타작 하는 날:윤기현 창작동화","윤기현 지음; 김병하 그림","파주:사계절","2008","9788971966174","","7","","813.8","1","29","2011-08-05",
"373970","내 이름은 나답게:김향이 장편동화","김향이 지음; 김종도 그림","파주:사계절","2009","9788971965887","","7","","813.8","1","65","2011-08-05",
"373969","너 먼저 울지마","안미란 지음; 김종도 그림","사계절출판사","2010","9788971965634","","7","","813.8","1","24","2011-08-05",
"373968","재치가 배꼽 잡는 이야기","조호상 글; 김성민 그림","사계절출판사","2010","9788971965047","","7","","813.7","1","54","2011-08-05",
"373967","화요일의 두꺼비","러셀 에릭슨 지음; 김종도 그림; 햇살과 나무꾼 옮김","사계절","2011","9788971965559","","7","","843","2","153","2011-08-05",
"373966","프린들 주세요","앤드루 클레먼츠 지음; 햇살과나무꾼 옮김; 양혜원 그림","사계절출판사","2011","9788971968345","","7","","843","1","78","2011-08-05",
"373965","살꽃 이야기","이현주 글; 정순희 그림","한겨레신문사","2009","9788984310629","","7","","813.8","1","7","2011-08-05",
"373964","돌이 어쩌구 개구리 저쩌구","박상률 글; 송진희 그림","서울:한겨레신문사","2009","9788984310841","","7","","813.7","1","20","2011-08-05",
"373963","꽃들이 들려주는 옛이야기","송언 글; 이영경 그림","한겨레신문사","2010","9788984310506","","7","","813.7","1","28","2011-08-05",
"373962","(조선의 여걸) 박씨부인","정출헌 지음; 조혜란 그림","한겨레출판","2011","9788984313118","9788984313101","7","","813.7","1","49","2011-08-05",
"373961","힘센 동생이 필요해!","조성자 지음; 황금혜선 그림","현암사","2009","9788932372624","","7","","813.8","1","65","2011-08-05",
"373960","환경: 가꿀수록 더 아름답다","그웨나엘 불레 [외]글;레지 팔러 [외]그림;장석훈 옮김","파주:푸른숲","2003","9788971845295","9788971845288","7","6","308","1","18","2011-08-05",
"373959","(툭하면 삐치는) 삐쥬리아 공주","박숙희 글; 최준식 그림","서울:효리원","2009","9788983399014","","7","","813.8","1","41","2011-08-05",
"373958","꼭 가 보고 싶은 역사 유적지","우리누리 글;서선미 그림","중앙북스","2010","9788927800972","9788927800927","1","","911","1","33","2011-08-05",
"373957","(세계동물환경회의) 지구가 큰일났어요!=Animal conference for environment","이안; 마리루 [공] 지음; 앤듀 그림; 이충식 옮김","서울:뜨인돌어린이","2010","9788992130622","","7","","539.9","1","13","2011-08-05",
"373956","송이는 일 학년","강영숙 글·그림","돌베개어린이","2010","9788990025111","","7","","813.8","1","59","2011-08-05",
"373955","꼬마 니콜라","르네 고시니 글; 장 자크 상페 그림; 신선영 옮김","문학동네","2011","9788982812408","9788982812392","0","","863","1","27","2011-08-05",
"373954","(세밀화로 보는) 곤충의생활","권혁도 글·그림","길벗어린이","2011","9788955820070","","7","","495.9","1","22","2011-08-05",
"373953","엉뚱하고 우습고 황당하고 짜릿한 과학 이야기","스티브 파커 글; 존 켈리 그림; 김희봉 옮김","비룡소","2010","9788949190037","","7","","409","1","52","2011-08-05",
"373952","장승업:조선의 마지막 천재 화가","이양재 지음; 이상규 그림","파주:길벗어린이","2010","9788955821284","9788986621914","7","9","650.8","1","13","2011-08-05",
"373951","이중섭:어린이와 소의 화가","최석태 지음; 김우선 그림","파주:길벗어린이","2010","9788955821260","9788955821192","7","6","650.8","1","22","2011-08-05",
"373950","김홍도:조선 시대 천재 화가","정하섭 글; 이은천 그림","파주:길벗어린이","2010","9788955821253","9788986621914","7","5","650.8","1","44","2011-08-05",
"373949","다 빈치:세상을 바꾼 예술가","실비 지라르데; 클레르 메를로 퐁티; 네스토로 살라 일러스트 [공]지음; 최윤정 옮김","파주:길벗어린이","2010","9788955821215","9788986621914","7","2","650.8","1","36","2011-08-05",
"373948","해야 해야 잠꾸러기 해야","이연경 지음; 이소하 그림","서울:바람의아이들","2007","9788990878069","9788990878007","7","","813.8","1","2","2011-08-05",
"373947","아주 특별한 우리 형","글: 고정욱; 그림: 송진헌","대교출판","2011","9788939525269","","7","","813.8","1","90","2011-08-05",
"373946","신기한 스쿨 버스","조애너 콜 글; 브루스 디건 그림; 이강환 옮김","비룡소","2009","9788949152103","9788949130453","7","11","408","1","70","2011-08-05",
"373945","신기한 스쿨 버스","조애너 콜 글; 브루스 디건 그림; 이연수 옮김","서울:비룡소","2009","9788949130552","9788949130453","7","10","408","1","64","2011-08-05",
"373944","신기한 스쿨 버스","조애너 콜 글; 브루스 디건 그림; 이연수 옮김","서울:비룡소","2010","9788949130545","9788949130453","7","9","408","1","61","2011-08-05",
"373943","신기한 스쿨 버스","조애너 콜 글; 브루스 디건 그림; 이강환 옮김","서울:비룡소","2009","9788949130538","9788949130453","7","8","408","1","52","2011-08-05",
"373942","신기한 스쿨 버스","조애너 콜 글; 브루스 디건 그림; 이강환 옮김","서울:비룡소","2009","9788949130521","9788949130453","7","7","408","1","62","2011-08-05",
"373941","신기한 스쿨 버스","조애너 콜 글; 브루스 디건 그림; 이강환 옮김","서울:비룡소","2010","9788949130514","9788949130453","7","6","408","1","76","2011-08-05",
"373940","신기한 스쿨 버스","조애너 콜 글; 브루스 디건 그림; 이연수 옮김","서울:비룡소","2011","9788949130507","9788949130453","7","5","408","1","60","2011-08-05",
"373939","신기한 스쿨 버스","조애너 콜 글; 브루스 디건 그림; 이연수 옮김","서울:비룡소","2011","9788949130491","9788949130453","7","4","408","1","72","2011-08-05",
"373938","신기한 스쿨 버스","조애너 콜 글; 브루스 디건 그림; 이연수 옮김","비룡소","2009","9788949130484","9788949130453","7","3","408","1","68","2011-08-05",
"373937","신기한 스쿨 버스","조애너 콜 글; 브루스 디건 그림; 이강환 옮김","비룡소","2011","9788949130477","9788949130453","7","2","408","1","69","2011-08-05",
"373936","신기한 스쿨 버스","조애너 콜 글; 브루스 디건 그림; 이연수 옮김","서울:비룡소","2009","9788949130460","9788949130453","7","1","408","1","67","2011-08-05",
"373935","빌 아저씨의 과학교실","빌 나이 글;테리 마크스 그림;톰 오언 사진;윤소영 옮김","비룡소","2011","9788949150178","","7","","407","1","7","2011-08-05",
"373934","(흙을 구운 조각가) 권진규","조은정 글","서울 :나무숲","2009","9788989004141","","7","","998.6","1","1","2011-08-05",
"373933","(장애를 딛고 선 천재 화가) 김기창","심경자 글","서울 :나무숲","2010","9788989004073","","7","","998.6","1","4","2011-08-05",
"373932","(풀과 벌레를 즐겨 그린 화가) 신사임당","조용진 글","나무숲","2011","9788989004042","","7","","998.6","1","24","2011-08-05",
"373931","(조선을 그린 화가) 김홍도","진준현 글","나무숲","2011","9788989004158","9788989004004","7","","998.6","1","19","2011-08-05",
"373930","(나무가 되고 싶은 화가) 박수근","김현숙 글","서울:나무숲","2010","9788989004011","","7","","998.6","1","13","2011-08-05",
"373929","(진경산수화를 완성한 화가) 정선","박은순 글","서울:나무숲","2009","9788989004103","9788989004004","7","","998.6","1","2","2011-08-05",
"373928","(꿈을 그린 추상화가) 김환기","임창섭 글","서울:나무숲","2010","9788989004066","9788989004004","7","","998.6","1","5","2011-08-05",
"373927","(난초를 닮은 서화가) 김정희","안성희 글","서울:나무숲","2010","9788989004028","","7","","998.6","1","6","2011-08-05",
"373926","(아이를 닮으려는 화가) 이중섭","오광수 글","서울:나무숲","2010","9788989004127","9788989004004","7","","998.6","1","13","2011-08-05",
"373925","(새로운 세계를 연 비디오 예술가) 백남준","김홍희 글","서울:나무숲","2010","9788989004059","","7","","998.6","1","5","2011-08-05",
"373924","(새처럼 날고 싶은 화가) 장욱진","김형국 글","나무숲","2011","9788989004110","9788989004004","7","","998.6","1","10","2011-08-05",
"373923","조토:벽화 속에 살아 있는 화가","실비 지라르데; 클레르 메를로 퐁티; 네스토로 살라 [공]지음; 최윤정 옮김","서울:길벗어린이","2010","9788986621181","9788986621914","7","4","650.8","1","9","2011-08-05",
"373922","역사신문:신문으로 엮은 한국 역사","역사신문편찬위원회 엮음","파주:사계절","2010","9788971963081","9788971962817","0","6","911","1","8","2011-08-05",
"373921","역사신문:신문으로 엮은 한국 역사","역사신문편찬위원회 엮음","파주:사계절","2010","9788971963074","9788971962817","0","5","911","1","12","2011-08-05",
"373920","역사신문:신문으로 엮은 한국 역사","역사신문편찬위원회 엮음","사계절출판사","2010","9788971963067","9788971962817","0","4","911","1","10","2011-08-05",
"373919","역사신문:신문으로 엮은 한국 역사","역사신문편찬위원회 엮음","사계절출판사","2009","9788971963050","9788971962817","0","3","911","1","12","2011-08-05",
"373918","역사신문:신문으로 엮은 한국 역사","역사신문편찬위원회 엮음","사계절출판사","2010","9788971962978","","0","2","911","1","14","2011-08-05",
"373917","역사신문:신문으로 엮은 한국 역사","역사신문편찬위원회 엮음","사계절출판사","2010","9788971963036","","0","1","911","1","24","2011-08-05",
"373916","배고파요","야규겐이치로 글.그림; 예상열 옮김","서울:한림출판사","2008","9788970942971","","7","15","408","1","30","2011-08-05",
"373915","몸의 구석구석이 말하기를","고미타로 글·그림; 엄기원 옮김","한림출판사","2011","9788970943701","","7","19","408","1","36","2011-08-05",
"373914","상처딱지","야규 겐이치로 글.그림; 엄기원 옮김","한림출판사","2010","9788970943497","","7","22","408","2","88","2011-08-05",
"373913","나이살이:축복과 기원을 담은 통과의례","기획.글: 청동말굽; 그림: 고광삼; 감수: 한영우","문학동네","2011","9788982818011","9788982816222","7","2","380","1","25","2011-08-05",
"373912","하늘을 나는 동물들","스티브 젠킨스; 로빈 페이지 지음; 이한음 옮김","마루벌","2011","9788956634289","","7","9","408","1","26","2011-08-05",
"373911","마지막 거인","글·그림: 프랑수아 플라스; 옮김: 윤정임","디자인하우스","2010","9788970418421","","3","","863","1","30","2011-08-05",
"373910","풀은 왜 초록색일까요？","김정흠 글; 유진희; 이준섭 [공]그림","서울:다섯수레","2002","9788974781712","9788974781675","7","","480","1","29","2011-08-05",
"373909","고조선 소년 우지기, 철기공방을 지켜라","김남중 일기글; 송호정 정보글; 이강 그림","사계절출판사","2011","9788958284178","9788958284154","7","","911","1","24","2011-08-05",
"373908","우리반 여름이:김용택이 쓰고 백창우가 만든 노래","김용택 시; 백창우 곡; 이태수 그림","서울:보리","2010","9788984281479","","7","3","811.8","1","4","2011-08-05",
"373907","딱지 따먹기:아이들 시로 백창우가 만든 노래","초등학교 아이들 시; 백창우 곡; 강우근 그림","보리","2011","9788984281325","9788984281455","7","1","811.8","1","16","2011-08-05",
"373906","벽장 속의 모험","후루따 타루히; 타바따 세이이찌 글·그림; 박숙경 옮김","비룡소","2010","9788949101606","","7","","833.8","1","46","2011-08-05",
"373905","나의 명원 화실","이수지 글·그림","비룡소","2011","9788949101606","","7","","813.8","1","16","2011-08-05",
"373904","어떻게 잠을 잘까요？","야부우치 마사유키 글·그림; 박은덕 옮김","한림출판사","2009","9788970940847","","7","","375.1","1","20","2011-08-05",
"373903","똥 똥 귀한 똥:똥의 순환과 쓰임새","보리 글;김시영 그림","파주:보리","2004","9788984281813","9788984280632","7","","539","1","21","2011-08-05",
"373902","소금쟁이가 들려주는 물속 생물 이야기:여름철 둠벙에서 만난 곤충과 물풀 들의 한살이와 생태","노정임 글; 안경자 그림; 류미영 꾸밈","철수와영희","2011","9788993463071","","7","","470","1","17","2011-08-05",
"373901","성자가 된 똥지게꾼","글·그림 :김종표; 감수 : 진관 스님","푸른나무","2005","9788974149505","","7","","224","1","34","2011-08-05",
"373900","캄펑의 개구쟁이","라트 지음; 김경화 옮김","서울:꿈틀","2010","9788995776087","9788995776070","7","1","896.7","1","21","2011-08-05",
"373899","(뿌웅~) 보리 방귀:보리 농사와 맛좋은 보리밥","보리 글; 김시영 그림","파주:보리","2011","9788984281745","9788984280632","7","","524","1","13","2011-08-05",
"373898","멋진 열두 살","신시아 라일런트 지음; 최순희 옮김; 홍기한 그림","문학과지성사","2011","9788932020419","","7","","843","1","33","2011-08-05",
"373897","날마다 뽀끄땡스","오채 지음; 오승민 그림","문학과지성사","2009","9788932018638","","7","","813.8","1","17","2011-08-05",
"373896","내 이름은 아서","퍼트리샤 맥라클란 지음; 로이드 블룸 그림; 박수현 옮김","서울:문학과지성사","2006","9788932017297","","7","","843","1","9","2011-08-05",
"373895","지붕 위의 카알손","아스트리드 린드그렌 지음; 일론 비클란드 그림; 정미경 옮김","문학과 지성사","2007","9788932013367","","7","","859.7","1","15","2011-08-05",
"373894","늑대의 눈","다니엘 페나크 지음; 자크 페랑데즈 그림; 최윤정 옮김","문학과지성사","2009","9788932012346","","7","","863","1","29","2011-08-05",
"373893","조커:학교 가기 싫을 때 쓰는 카드","수지 모건스턴 지음; 미레유 달랑세 그림; 김예령 옮김","문학과 지성사","2011","9788932011974","","7","","863","1","51","2011-08-05",
"373892","내 친구가 마녀래요","E. L. 코닉스버그 지음; 윤미숙 그림; 장미란 옮김","문학과 지성사","2011","9788932011516","","7","","843","1","44","2011-08-05",
"373891","까보 까보슈","다니엘 페나크 지음; 마일스 하이먼 그림; 윤정임 옮김","문학과지성사","2010","9788932011257","","7","","863","1","17","2011-08-05",
"373890","너는 닥스 선생님이 싫으냐？","하이타니 겐지로 글; 허구 그림; 햇살과나무꾼 옮김","비룡소","2010","9788949170695","","7","","833.8","1","36","2011-08-05",
"373889","그 아이는 히르벨이었다","페터 헤르틀링 글; 에바 무겐트할러 그림; 고영아 옮김","서울:비룡소","2011","9788949180120","","7","","853","1","6","2011-08-05",
"373888","노랑 가방","리지아 보중가 누니스 지음; 에스페란자 발레주 그림; 길우경 옮김","서울:비룡소","2011","9788949180076","9788949180076","7","","879","1","10","2011-08-05",
"373887","엉뚱이 소피의 못 말리는 패션","수지 모건스턴 지음; 최윤정 옮김","비룡소","2011","9788949160245","","7","","863","1","49","2011-08-05",
"373886","공주도 학교에 가야 한다","수지 모건스턴 글; 세르주 블로흐 그림; 김진경 옮김","서울:비룡소","2010","9788949160269","","7","","863","1","53","2011-08-05",
"373885","집에 있는 부엉이","아놀드 로벨 글ㆍ그림; 엄혜숙 옮김","비룡소","2011","9788949160443","","7","","843","1","48","2011-08-05",
"373884","개구리와 두꺼비는 친구","아놀드 로벨 글·그림; 엄혜숙 옮김","비룡소","2011","9788949160016","9788949160009","7","4","843","1","45","2011-08-05",
"373883","개구리와 두꺼비의 사계절","아놀드 로벨 글·그림; 엄혜숙 옮김","비룡소","2010","9788949160030","9788949160009","7","3","843","1","40","2011-08-05",
"373882","개구리와 두꺼비가 함께","아놀드 로벨 글·그림; 엄혜숙 옮김","비룡소","2011","9788949160047","9788949160009","7","1","843","1","47","2011-08-05",
"373881","괴물이 나타났다","다니엘 포세트 글; 에르베 르 고프 그림; 최윤정 옮김","비룡소","2010","9788949160900","","7","","863","1","44","2011-08-05",
"373880","나의 린드그렌 선생님:유은실 장편 동화","유은실 지음; 권사우 그림","창비","2011","9788936442194","","7","","813.8","1","30","2011-08-05",
"373879","해를 삼킨 아이들:김기정 장편동화","김기정 지음; 김환영 그림","창비","2010","9788936442187","","7","","813.8","1","15","2011-08-05",
"373878","기찻길 옆 동네:김남중 소년소설","김남중 지음; 류충렬 그림","창비","2011","9788936442132","9788936449773","7","2","813.8","1","11","2011-08-05",
"373877","기찻길 옆 동네:김남중 소년소설","김남중 지음; 류충렬 그림","창비","2011","9788936442125","9788936449773","7","1","813.8","1","12","2011-08-05",
"373876","씨앗을 지키는 사람들:안미란 장편동화","안미란 지음; 윤정주 그림","창작과비평사","2011","9788936441920","","7","","813.8","1","62","2011-08-05",
"373875","샘마을 몽당깨비:황선미 장편동화","황선미 지음; 김성미 그림","창작과 비평사","2011","9788936441777","","7","","813.8","1","16","2011-08-05",
"373874","그 밖에 여러 분:이가을 동화집","이가을 지음; 정승희 그림","파주:창비","2009","9788936442361","","7","","813.8","1","10","2011-08-05",
"373873","엄지소년 닐스:아스트리드 린드그렌 동화집","아스트리드 린드그렌 글; 김라합 옮김","창작과 비평사","2010","9788936441852","","7","","859.7","1","18","2011-08-05",
"373872","난 뭐든지 할 수 있어:아스트리드 린드그렌 동화집","아스트리드 린드그렌 지음; 일론 비클란트 그림; 강일우 옮김","창작과비평사","2011","9788936441746","","7","","859.7","1","31","2011-08-05",
"373871","너하고 안 놀아:현덕 동화집","현덕 지음; 원종찬 엮음; 송진헌 그림","창비","2010","9788936441463","","7","","813.8","1","16","2011-08-05",
"373870","고향을 지키는 아이들:박상규 동화집","박상규 지음; 안문선 그림","파주:창비","2011","9788936440091","","7","","813.8","1","7","2011-08-05",
"373869","아름다운 고향:이주홍 소년소설","이주홍 지음; 손장섭 그림","파주:창비","2010","9788936440077","","7","","813.8","1","7","2011-08-05",
"373868","사슴과 사냥개:마해송 동화집","마해송 지음; 김호민 그림","창작과비평사","2010","9788936440039","","7","","813.8","1","9","2011-08-05",
"373867","사람은 무엇으로 사는가:똘스또이 동화선집","똘스또이 지음; 이종진 옮김; 이만익 그림","창작과비평사","2010","9788936440435","","7","","892.8","1","29","2011-08-05",
"373866","바보 이반의 이야기:똘스또이 동화선집","똘스또이 지음; 이종진 옮김; 이만익 그림","창비","2011","9788936440398","","7","","892.8","1","25","2011-08-05",
"373865","소금 장수의 재주:다도해 설화","김창완 지음; 김아영 그림","파주:창비","2010","9788936440800","","7","","813.7","1","1","2011-08-05",
"373864","수박씨:최명란 동시집","최명란 지음; 김동수 그림","창비","2011","9788936445799","","7","","811.8","1","16","2011-08-05",
"373863","책 먹는 여우","프란치스카 비어만 지음; 김경연 옮김","김영사","2011","9788934908067","","7","","853","1","114","2011-08-05",
"373862","낙지네 개흙 잔치","안학수 지음; 윤봉선 그림","파주:창비","2009","9788936445416","","7","","811.8","1","6","2011-08-05",
"373861","김치를 싫어하는 아이들아:김은영 동시집","김은영 지음; 김상섭 그림","파주:창비","2010","9788936445287","","7","","811.8","1","4","2011-08-05",
"373860","참말로 참말, 참말로 거짓말:우리의 정서와 지혜가 담긴 우화","조호상 글; 최승혜 그림","랜덤하우스코리아","2011","9788959864683","9788959864669","7","","813.7","1","26","2011-08-05",
"373859","봄 여름 가을 겨울 24절기","우리누리 글; 윤종태 그림","랜덤하우스중앙","2009","9788959868483","9788959246250","7","","380.9","1","18","2011-08-05",
"373858","(세밀화로 그린) 보리 어린이 식물도감","기획: 도토리; [글: 전의식]; [권혁도 외 그림]","[서울]:실로암시각장애인복지관","2011","9788985494748","9788985494748","7","","480","1","0","2011-08-05",
"373857","구스베리 공원의 친구들","신시아 라일런트 글; 아서 하워드 그림; 원지인 옮김","서울:보물창고","2010","9788961700658","","7","","843","1","14","2011-08-05",
"373856","두꺼비 신랑:참 이상하고 신기한 이야기","서정오 글; 김성민 그림","보리","2010","9788985494434","","7","1","813.7","1","23","2011-08-05",
"373855","(청년 노동자) 전태일","위기철 지음; 안미영 그림","파주:사계절","2010","9788958280996","","7","","998.3","1","20","2011-08-05",
"373854","과수원을 점령하라:황선미 창작동화","황선미 지음; 김환영 그림","사계절출판사","2010","9788971969526","","7","","813.8","1","36","2011-08-05",
"373853","그리운 메이 아줌마","신시아 라일런트 지음; 햇살과나무꾼 옮김","사계절출판사","2010","9788958280835","","0","","843","1","28","2011-08-05",
"373852","서울 600년 이야기:김근태 역사이야기","김근태 글; 김순금 그림","산하","2008","9788976500304","","7","","911.6","1","37","2011-08-05",
"373851","아기장수 우투리:슬프고 아름다운 이야기","서정오 글; 이우경 그림","보리","2010","9788985494762","","7","","813.7","1","33","2011-08-05",
"373850","신통방통 도깨비:뚝딱뚝딱 재미있는 우리 도깨비 이야기","서정오 글; 김환영 그림","파주:보리","2009","9788985494755","","7","","813.7","1","17","2011-08-05",
"373849","박박 바가지:배꼽 빠지게 우스운 이야기","서정오 글; 김성민 그림","파주:보리","2011","9788985494533","","7","","813.7","1","37","2011-08-05",
"373848","메주 도사:깔깔 웃다가 깨닫는 이야기","서정오 글; 이형진 그림","파주:보리","2010","9788985494465","","7","","813.7","1","22","2011-08-05",
"373847","모하메드의 운동화","원유순 글; 김병하 그림","서울:봄봄","2010","9788991742192","","7","","813.8","1","31","2011-08-05",
