관리번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"116895931","송곳:최규석 만화","지은이: 최규석","창비","2018","9788936474454","9788936479688","0","5","813.7","1","0","2019-08-30",
"116895930","송곳:최규석 만화","최규석 지음","창비","2015","9788936474447","9788936479688","0","4","813.7","1","0","2019-08-30",
"116895929","내 어머니 이야기=My mother story ","지은이: 김은성","애니북스","2019","9788959199983","","","3","818","1","0","2019-08-30",
"116895928","콩고양이","네코마키 만화;장선정 옮김","비채","2017","9788934976066","9788934973140","0","8","833.6","1","0","2019-08-30",
"116895927","와카코와 술","신큐 치에 지음;문기업 옮김","에이케이커뮤니케이션즈","2018.","9791127418755","","1","10","833.6","1","0","2019-08-30",
"116895926","피너츠:완전판","찰스 M. 슐츠 지음 ;신소희 옮김","북스토리","2019","9791155641828","","0","15","843","1","0","2019-08-30",
"116895925","피너츠:완전판","찰스 M. 슐츠 지음;신소희 옮김","북스토리","2019","9791155641798","","0","14","843","1","0","2019-08-30",
"116895924","피너츠:완전판","찰스 M. 슐츠 지음;신소희 옮김","북스토리","2018","9791155641149","","0","13","843","1","0","2019-08-30",
"116895923","피너츠:완전판","찰스 M. 슐츠 지음 ;신소희 옮김","북스토리","2017","9791155641729","","","12","843","1","0","2019-08-30",
"116895922","피너츠:완전판","찰스 M. 슐츠 지음 ;신소희 옮김","북스토리","2017","9791155641712","","0","11","843","1","0","2019-08-30",
"116895921","피너츠:완전판","찰스 M. 슐츠 지음;신소희 옮김","북스토리","2018","9791155641576","","0","10","843","1","0","2019-08-30",
"116895920","피너츠:완전판","찰스 M. 슐츠 지음;신소희 옮김","북스토리","2018","9791155641538","","0","9","843","1","0","2019-08-30",
"116895919","질문하는 과학실 :왜냐고 묻고 원리로 답하다 ","학연플러스 지음 ;이선주 옮김","뜨인돌","2019","9788958077206","","0","","400","1","2","2019-08-30",
"116895918","방구석 박물관:플라톤의 알람시계부터 나노 기술까지 고대인의 물건에 담긴 기발한 세계사","제임스 M. 러셀 지음;안희정 옮김","북트리거","2019","9791189799113","","0","","509","1","3","2019-08-30",
"116895917","1인 방송 시작하는 법 :유튜브, 트위치, 아프리카, 청소년을 위한 나만의 인터넷 방송 만들기 ","김기한 지음","지노","2019","9791196473587","","4","","326","1","2","2019-08-30",
"116895916","그 개는 정말 좋아서 꼬리를 흔들었을까? :개 마음 읽어주는 의사 설채현의 반려견 탐구생활 ","설채현 지음","동아일보사","2019","9791187194729","","1","","527.4186","1","4","2019-08-30",
"116895915","하우스 인테리어 =House interior :처음으로 집을 꾸미는 당신을 위한 20~30평대 인테리어의 모든 것 :300만 '하우스엡' 유저들이 인정한 살고 싶은 집 ","하우스앱 지음","길벗","2019","9791160508420","","1","","595.4","1","4","2019-08-30",
"116895914","최강의 인생 :세상의 뻔한 공식을 깨부순 게임 체인저들의 44가지 법칙 ","데이브 아스프리 지음 ;신솔잎 옮김","비즈니스북스","2019","9791162540909","","0","","325.211","1","5","2019-08-30",
"116895913","(청소년을 위한 한경혜 작사가의)작사가가 되는 길","한경혜 지음","가쎄(GASSE)","2019","9788993489866","","4","","673.511","1","0","2019-08-30",
"116895912","(내가 선명해지는) 한 단어의 힘 ","에번 카마이클 지음 ;김고명 옮김","한빛비즈","2019","9791157843497","","1","","325.211","1","3","2019-08-30",
"116895911","(임헌영의) 유럽문학기행 ","지은이: 임헌영","역사비평사","2019","9788976962980","","0","","809","1","5","2019-08-30",
"116895910","(함께 읽어 서로 빛나는) 북 코디네이터","이화정 지음","이비락","2019","9788962451696","","","","029.83","1","3","2019-08-30",
"116895909","(유발 하라리의) 르네상스 전쟁 회고록 :전쟁, 역사 그리고 나, 1450~1600 ","유발 하라리 [지음] ;김승욱 옮김","김영사","2019","9788934997801","","0","","920.4","1","2","2019-08-30",
"116895908","달리기, 몰입의 즐거움 ","미하이 칙센트미하이;크리스틴 웨인코프 듀란소;필립 래터 지음 ;제효영 옮김","샘터사","2019","9788946421080","","0","","694.3","1","0","2019-08-30",
"116895907","나 자신과 친구 되기 :좋은 삶을 위한 내밀한 사귐 ","클레멘스 제드마크 지음 ;전진만 옮김","책세상","2019","9791159313684","","0","","189.1","1","1","2019-08-30",
"116895906","삶의 무기가 되는 심리학 :삶을 획기적으로 변화시킬 50가지 심리 기술 ","레온 빈트샤이트 지음 ;장혜경 옮김","심플라이프","2019","9791186757468","","1","","180","1","4","2019-08-30",
"116895905","인간 본성의 법칙 ","로버트 그린 지음 ;이지연 옮김","위즈덤하우스","2019","9791190182560","","0","","189","1","6","2019-08-30",
"116895904","그 운동, 독이 됩니다 ","다나카 기요지 지음 ;윤지나 옮김","지식너머","2019","9788952737038","","1","","517.32","1","2","2019-08-30",
"116895903","(요알못도 문제없는) 에어프라이어 요리 마스터북 ","김주애 지음","슬로래빗","2019","9791186494554","","1","","594.58","1","2","2019-08-30",
"116895902","(유민주 파티시에의) 디저트 노트 =Dessert note ","유민주 지음 ;심지아 그림","시드앤피드","2019","9788965708353","","1","","594.5546","1","0","2019-08-30",
"116895901","에어프라이어 홈베이킹:맛있는 과자를 만드는 가장 쉬운 방법","김자은 지음","책밥","2019","9791186925836","","1","","594.58","1","0","2019-08-30",
"116895900","저스티스:장호 장편소설 justice","장호 지음","해냄","2019","9788965749547","","0","3","813.7","1","6","2019-08-30",
"116895899","내 어머니 이야기:김은성 만화","김은성 지음","애니북스","2019","9788959195312","","0","2","818","1","0","2019-08-30",
"116895898","던전 밥= Delicious in dungeon","쿠이 료코 만화;김민재 옮김","㈜소미미디어","2019","9791163896234","","0","7","833.6","1","0","2019-08-30",
"116895897","던전밥","쿠이 료코 만화;김민재 옮김","소미미디어","2017","9791161906362","","0","6","833.6","1","0","2019-08-30",
"116895896","한복 짓는 시간 :남녀 한복부터 미니어처 한복까지 ","이정수 지음","이담북스","2019","9788926888858","","1","","592.91","1","1","2019-08-30",
"116895895","진작 이렇게 생각할 걸 그랬어:90년생만 이해할 수 있는 41가지 인생 띵언","양지아링 지음;정세경 옮김","포레스트북스","2019","9791189584306","","0","","199.1","1","2","2019-08-30",
"116895894","그림 그리는 건축가의 서울 산책","윤희철","Ejong(이종)","2017","9788979292596","","0","","540.04","1","1","2019-08-30",
"116895893","공간 디자이너 :this is a job ","[저자]: 김세중;한주원 ;사진: 김연제","Propaganda(프로파간다)","2018","9788998143633","","0","","548.95","1","0","2019-08-30",
"116895892","환타지 없는 여행 :환타 전명윤 여행 에세이 ","지은이: 전명윤","사계절","2019","9791160944921","","0","","816.7","1","3","2019-08-30",
"116895891","당신의 계절을 걸어요:눈부신 순간과 아름다운 날을 지나","청춘유리 지음","알에이치코리아(RHK)","2019","9788925567235","","0","","818","1","3","2019-08-30",
"116895890","누구의 삶도 틀리지 않았다 :아무리 열심히 살아도 불안한 이들을 위한 나답게 사는 법 ","박진희 지음","앤의서재","2019","9791196658540","","0","","818","1","0","2019-08-30",
"116895889","독학은 어떻게 삶의 무기가 되는가 :지적 전투력을 높이는 독학의 기술 ","야마구치 슈 지음 ;김지영 옮김","앳워크","2019","9791157061631","","","","378.5","1","2","2019-08-30",
"116895888","어른의 끝맺음 :그냥 어른 말고 괜찮은 어른으로 살고 싶다 ","오치아이 게이코 지음 ;서수지 옮김","탐나는책","2019","9791189550141","","0","","834","1","1","2019-08-30",
"116895887","미니언즈, 넌 내게 바나나?","미니언즈 지음","알에이치코리아(RHK)","2019","9788925566894","","0","","844","1","1","2019-08-30",
"116895886","마음의 결 ","태희 지음","피어오름","2019","9791196464110","","","","814.7","1","3","2019-08-30",
"116895885","너에게 여름을 보낸다 ","지음: 윤진서","달","2019","9791158160975","","0","","818","1","2","2019-08-30",
"116895884","이런 사람 만나지 마세요 :지식생태학자 유영만 교수의 관계 에세이 ","지은이: 유영만","나무생각","2019","9791162180723","","0","","189.2","1","5","2019-08-30",
"116895883","하마터면 의사로 살 뻔했네 :병원 밖으로 도망쳐 코미디언이 된 산부인과 의사의 비밀 일기 ","애덤 케이 지음 ;김혜원 옮김","문학사상사","2019","9788970127408","","0","","510.4","1","2","2019-08-30",
"116895882","루거 총을 든 할머니 :브누아 필리퐁 장편소설 ","지은이: 브누아 필리퐁 ;옮긴이: 장소미","위즈덤하우스","2019","9791190182591","","0","","863","1","3","2019-08-30",
"116895881","소포 :제바스티안 피체크 장편소설 ","지은이: 제바스티안 피체크 ;옮긴이: 배명자","위즈덤하우스 미디어그룹","2019","9791190065108","","0","","853","1","3","2019-08-30",
"116895880","일곱번째 배심원=7th juror:윤홍기 장편소설","윤홍기 지음","연담L","2019","9791160748451","","0","","813.7","1","5","2019-08-30",
"116895879","유괴의 날 :정해연 장편소설 ","지은이: 정해연","시공사","2019","9788952736253","","0","","813.7","1","5","2019-08-30",
"116895878","달과 소년병 :최인훈 중단편선 ","지은이: 최인훈","문학과지성사","2019","9788932035567","","0","","813.6","1","1","2019-08-30",
"116895877","수초 수조 :최영건 소설 ","지은이: 최영건","민음사","2019","9788937439971","","0","","813.7","1","1","2019-08-30",
"116895876","저스티스:장호 장편소설 justice","장호 지음","해냄","2019","9788965749523","","0","1","813.7","1","9","2019-08-30",
"116895875","저스티스:장호 장편소설 justice","장호 지음","해냄","2019","9788965749530","","0","2","813.7","1","7","2019-08-30",
"116895874","잘못은 우리 별에 있어 ","존 그린 지음 ;김지원 옮김","북폴리오","2019","9791164131709","","0","","843","1","1","2019-08-30",
"116895873","조용한 무더위 :살인곰 서점의 사건파일 :와카타케 나나미 소설 ","지은이: 와카타케 나나미 ;문승준 옮김","내친구의서재","2019","9791196184360","","0","","833.6","1","3","2019-08-30",
"116895872","내가 죽인 남자가 돌아왔다","황세연 지음","마카롱","2019","9791159099694","","0","","813.7","1","4","2019-08-30",
"116895871","내일은 해피엔딩 :우리, 어떻게 가족이 된 걸까? ","수진 닐슨 지음 ;김선희 옮김","블랙홀","2019","9791188974221","","4","","843","1","2","2019-08-30",
"116895870","훔쳐보는 여자 :민카 켄트 장편소설 ","지은이: 민카 켄트 ;옮긴이: 나현진","한즈미디어(한스미디어)","2019","9791160073713","","0","","843","1","2","2019-08-30",
"116895869","아웃사이더: 스티븐 킹 장편소설","스티븐 킹 ;옮긴이: 이은선","황금가지","2019","9791158885502","","0","1","843","1","2","2019-08-30",
"116895868","아웃사이더:스티븐 킹 장편소설","스티븐 킹 ;옮긴이: 이은선","황금가지","2019","9791158885519","","0","2","843","1","2","2019-08-30",
"116895867","기도의 막이 내릴 때 ","지은이: 히가시노 게이고 ;옮긴이: 김난주","재인","2019","9788990982780","","0","","833.6","1","6","2019-08-30",
"116895866","386 세대유감 :386세대에게 헬조선의 미필적고의를 묻다 ","김정훈;심나리;김항기 지음 ;우석훈 해제","웅진지식하우스","2019","9788901233369","","0","","309.111","1","1","2019-08-30",
"116895865","우리 시대 혐오를 읽다:종교, 차별, 여성, 법으로 살펴본 혐오 이야기","김진호 [외] 글","철수와영희","2019","9791188215270","","4","","334.2","1","2","2019-08-30",
"116895864","건강의 배신 :무병장수의 꿈은 어떻게 우리의 발등을 찍는가 ","바버라 에런라이크 지음 ;조영 옮김","부키","2019","9788960517196","","0","","517.3","1","1","2019-08-30",
"116895863","세계는 왜 싸우는가 :김영미 국제분쟁 전문 PD가 아이들에게 들려주는 전쟁과 평화 연대기 ","김영미 지음","김영사","2019","9788934996361","","0","","349.9","1","3","2019-08-30",
"116895862","그분을 생각한다 ","한승헌 지은","문학동네","2019","9788954656191","","0","","911.07","1","1","2019-08-30",
"116895861","4대 만성병 자연치유 교과서 :대사질환, 만성신부전증, 자가면역질환, 암 1,600만 만성질환자를 위한 우리 집 주치의 ","조병식 지음","왕의서재","2019","9791186615423","","1","","512.49","1","1","2019-08-30",
"116895860","지상 최고의 사운드 ","트레버 콕스 지음 ;김아림 옮김","세종서적","2019","9788984077669","","","","424","1","0","2019-08-30",
"116895859","창조하는 뇌 :뇌과학자와 예술가가 함께 밝혀낸 인간 창의성의 비밀 ","데이비드 이글먼;앤서니 브란트 지음 ;엄성수 옮김","쌤앤파커스","2019","9788965708247","","0","","181.53","1","1","2019-08-30",
"116895858","당신의 뇌, 미래의 뇌 ","김대식 지음","해나무","2019","9791164050352","","0","","511.1813","1","1","2019-08-30",
"116895857","인생에서 수학머리가 필요한 순간 ","임동규 지음","토네이도","2019","9791158511418","","0","","410","1","2","2019-08-30",
"116895856","나의 첫 번째 머니 다이어리 ","미스 페니 지음","스마트북스","2019","9791190238007","","1","","327.04","1","0","2019-08-30",
