검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,영유아(0~5세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-17
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"86","Harry Potter and the Prisoner of Azkaban (Hardcover)","조앤 K. 롤링, J. K. Rowling (지은이)","Scholastic","1999","3","9780439136358","50699","","1",
"86","David goes to school ","by David Shannon","Scholastic","2001, c199","","9780439321716","","","1",
"86","David smells! ","David Shannon","Blue Sky Press","c2005","","9780439691383","","","1",
"86","Hoot (Paperback)","칼 히어슨 (지은이)","Yearling","2005","","9780440419396","50699","","1",
"86","(The) 39 clues","","Scholastic","2008-2009","1","9780545117548","52199","","1",
"86","(The) 39 clues","","Scholastic","2008-2009","2","9780545117548","52199","","1",
"86","One Drowsy Dragon (Hardcover)","Ethan Long (지은이)","Orchard Books","2010","","9780545165570","","","1",
"86","Batty spirals in nature ","Sarah Dyerillustrated by Beth Krommes","Frances Lincoln Children's Books","c2011","","9780547315836","","","1",
"86","My Dad (Paperback )","앤서니 브라운","CorgiBooks","2001","","9780552546683","","","1",
"86","My Mum (Paperback) - My Little Library 1-04","앤서니 브라운 (지은이)","Transworld Publishers","2009","14","9780552560207","","","1",
"86","What Time Is It? (Paperback)","Sheila Keenan","SCHOLASTIC","2003","230","9780590120081","","","1",
"86","When Sophie gets angry--really, really angry.","by by Molly Bang","Blue Sky Press","c1999","","9780590189798","","","1",
"86","(The) classroom pet ","by Grace Maccarone ;illustrated by Betsy Lewin","Scholastic","2003","130","9780590262644","50399","","1",
"86","(The) lunch box surprise ","by Grace Maccarone ;illustrated by Betsy Lewin","Scholastic","2003","128","9780590262675","50399","","1",
"86","Harry Potter and the Sorcerer's Stone (Hardcover) - Harry Potter Series, Book 1","조앤 K. 롤링, J. K. Rowling (지은이)","Scholastic","1998","1","9780590353403","51995","","1",
"86","Not enough room! ","by Joanne Rocklin ;math activities by Marilyn Burns","Scholastic","2004","215","9780590399623","50399","","1",
"86","The Sword in the Stone (Paperback)","Grace Maccarone","SCHOLASTIC","2003","214","9780590455275","","","1",
