검색조건
대출기간,2018-01-01 ~ 2018-12-31
성별,전체
연령,청소년(14~19세)
지역,서울
세부지역,성북구
ISBN 부가기호,전체
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2019-12-06
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"29","화학에서 인생을 배우다 :평생을 화학과 함께 해온 한 학자가 화학 속에서 깨달은 인생의 지혜 ","황영애 지음","더숲","2010","","9788994418162","13430","430.4","2",
"29","십대, 별과 우주를 사색해야 하는 이유 :우주를 읽으면 인생이 달라진다 ","이광식 지음","더숲","2013","","9788994418506","03440","443","2",
"29","르네상스의 어둠 :빛의 세계에 가려진 11가지 진실 ","도현신 지음","생각비행","2012","","9788994502120","03900","920.41","2",
"29","하고 싶은 일 해, 굶지 않아 :학벌·스펙 무시하고 '즐거운 내 직업' 찾은 7인의 이야기 ","지은이: 윤태호,사교육걱정없는세상 기획","시사IN북","2014","","9788994973180","03300","321.55","2",
"29","스키너의 심리상자 열기:세상을 뒤바꾼 위대한 심리 실험 10장면","로렌 슬레이터 지음;조증열 옮김","에코의서재","2006","","9788995688908","03810","180.733","2",
"29","괜찮아, 열일곱 살 :어른들은 알지 못하는 10대들의 심리학 ","이나미 지음","이랑","2011","","9788996537120","43180","183","2",
"29","(내 꿈을 열어 주는) 진로 독서 :십대, 책에게 진로를 묻다 ","임성미 지음","꿈결","2013","","9788998400040","03300","372","2",
"29","이토록 공부가 재미있어지는 순간 :공부에 지친 청소년들을 위한 힐링 에세이 ","박성혁 지음","다산북스","2015","","9791130604626","13370","373","2",
"29","터널 :우리는 얼굴 없는 살인자였다 ","소재원 지음","작가와비평","2016","","9791155921821","03810","813.7","2",
"29","모든 것을 기억하는 남자 :데이비드 발다치 장편소설 ","지은이: 데이비드 발다치 ;옮긴이: 황소연","더난콘텐츠그룹","2016","","9791158790493","03840","843.6","2",
"29","사랑의 온도 :착한 스프는 전화를 받지 않는다 ","지은이: 하명희","더난콘텐츠그룹","2017","","9791158790721","03810","813.7","2",
"29","도서관의 살인 ","아오사키 유고 지음 ;이연승 옮김","한즈미디어","2016","","9791160070132","03830","833.6","2",
"29","내 문장이 그렇게 이상한가요? :내가 쓴 글, 내가 다듬는 법 ","김정선 지음","유유","2016","","9791185152431","03800","802.041","2",
"29","박씨전:결국 예뻐야 하는 걸까?","박진형 글;이현주 그림","","2017","","9791185786858","44810","813.5","2",
"29","속을 털어놓으면 정말 너와 친해질까 :너와 나를 위한 관계의 심리학 ","최창호 지음","페이퍼로드","2016","","9791186256275","03180","189.2","2",
"29","자존감 수업 :하루에 하나, 나를 사랑하게 되는 자존감 회복 훈련 ","윤홍균 지음","심플라이프","2016","","9791186757093","03190","182.1","2",
"29","세계미래보고서 2055 :state of the future ","박영숙,이영래 옮김","비즈니스북스","2017","","9791186805497","03320","331.544","2",
"29","신은 주사위 놀이를 하지 않는다 :로또부터 진화까지, 우연한 일들의 법칙 ","데이비드 핸드 지음 ;전대호 옮김","길벗","2016","","9791186978801","03400","413.1","2",
"29","그건 혐오예요 :상처를 덜 주고받기 위해 해야하는 말 ","글: 홍재희","행성비","2017","","9791187525264","03300","334.2","2",
"29","너라서 좋다 :김민정·조성현 톡톡에세이 ","지은이: 김민정,조성현","Siso","2017","","9791195484638","03810","818","2",
"29","대한민국 부동산의 미래 =The future of real estate ","김장섭 지음","트러스트북스","2016","","9791195675456","03320","327.87","2",
"29","우리에겐 언어가 필요하다 :입이 트이는 페미니즘 ","이민경 지음","봄알람","2016","","9791195857906","03300","337.2","2",
"185","New 말괄량이 삐삐 (6disc)","올레 헬봄 (감독), 잉거 닐손, 파르 순트베르그, 마리아 페르손 (출연)","엠앤브이","2013","1","8809079264915","","","1",
"185","굿 윌 헌팅 - [할인행사]","구스 반 산트 (감독), 맷 데이먼, 로빈 윌리엄스, 벤 애플렉 (출연)","브에나비스타","2005","","8809090266646","","688.2","1",
"185","허트 로커","캐서린 비글로우 감독","","2010","","8809178078369","","688","1",
"185","셔터 아일랜드","마틴 스콜세지 감독","","2007","","880919*******","","688.2","1",
"185","셔터 아일랜드","마틴 스콜세지 감독, 레오나르도 디카프리오 출연","CJ 엔터테인먼트","2010","","8809192644953","","688.2","1",
